temp,humidity,predicted_disease,image_path
20.1,69.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_sharpness_7.jpg
20.3,68.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_sharpness_19.jpg
20.5,65.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_22.jpg
21.1,69.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_38.jpg
22.8,63.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_sharpness_13.jpg
23.4,66.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_brightness_26.jpg
24.8,69.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom30.jpg
26.7,71.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_30.jpg
26.4,73.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_2.jpg
29.7,77.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_constract_39.jpg
29.7,72.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_brightness_28.jpg
29.9,75.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_20.jpg
29.9,78.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_sharpness_9.jpg
29.6,79.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_10.jpg
28.7,77.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_constract_32.jpg
29.6,73.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_brightness_34.jpg
29.9,78.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_brightness_22.jpg
29.3,72.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom6.jpg
28.4,75.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\8.jpg
27.3,74.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_constract_10.jpg
29.6,72.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_25.jpg
28.0,75.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom35.jpg
27.8,73.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_9.jpg
28.9,71.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_constract_17.jpg
29.9,72.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom39.jpg
28.7,74.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_19.jpg
29.3,75.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom8.jpg
26.7,76.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flip25.jpg
27.8,77.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_20.jpg
28.5,75.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_sharpness_24.jpg
28.7,74.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_22.jpg
28.9,74.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_5.jpg
29.5,72.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_sharpness_10.jpg
27.4,72.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_sharpness_29.jpg
26.9,75.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_brightness_37.jpg
24.3,79.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_21.jpg
23.2,78.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_23.jpg
22.9,70.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_21.jpg
24.6,69.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_constract_33.jpg
25.2,71.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_37.jpg
24.2,65.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_constract_32.jpg
20.5,66.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_3.jpg
22.2,61.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_19.jpg
22.3,62.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom31.jpg
22.3,62.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\6.jpg
21.9,65.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_36.jpg
23.0,65.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_sharpness_38.jpg
23.4,66.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_color_28.jpg
23.1,69.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_constract_36.jpg
22.9,66.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_15.jpg
23.0,68.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flip13.jpg
23.0,68.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_color_13.jpg
22.4,72.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_30.jpg
22.8,63.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom16.jpg
21.7,67.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_15.jpg
22.5,67.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_constract_37.jpg
22.0,75.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_sharpness_3.jpg
20.8,68.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_constract_1.jpg
20.2,69.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_constract_11.jpg
21.5,66.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_brightness_3.jpg
