temp,humidity,predicted_disease,image_path
20.6,87.1,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\SS_ (419).jpg
20.4,94.3,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\SS_ (438).jpg
21.4,91.7,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\690452d3-64f5-474c-ba18-1f4e5f330da6___Matt.S_CG 7738.JPG
21.9,85.5,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\b8f26cf7-692f-4f77-bbe5-e6ba091ac2cb___Keller.St_CG 1941.JPG
20.9,87.3,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\7b36c70b-3b45-4a18-b0fb-6f5da50d04f3___Matt.S_CG 1408.JPG
21.6,91.0,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\4c3efc57-6a59-4d52-bd77-1dd4efbfba72___JR_Sept.L.S 2614_flipTB.JPG
21.7,94.6,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\38c97982-c658-43c9-8641-bfbe851ef61c___Keller.St_CG 1955.JPG
21.0,87.0,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\Gls59.JPG
21.1,93.8,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\SS_ (560).jpg
21.1,92.2,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\ac69040d-afbe-4ce7-a69c-49e755822981___Matt.S_CG 7815.JPG
21.1,87.3,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\f7c80186-a4f8-4c18-af38-106b81f23bbd___Matt.S_CG 7658.JPG
20.8,90.6,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\49680a31-cb91-4694-9609-4aad7079dd77___Matt.S_CG 6155.JPG
21.7,88.9,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\SS_ (357).jpg
21.3,91.8,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\tomato-disease-septoria-leaf-spot-d7e1x9_jpg.rf.534ef32552a6365daba13336982025fb.jpg
22.1,95.7,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\Gls17_change_90.jpg
24.5,97.1,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\fac48215-87c9-4e61-a64e-e6dd868ebc19___Matt.S_CG 7714.JPG
24.1,98.5,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\Gls36_mirror_vertical.jpg
24.6,93.5,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\aug_3753.jpg
23.8,97.8,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\2f4afdee-f957-400f-8515-4ea92173d00d___Matt.S_CG 0667_180deg.JPG
24.9,91.6,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\212c8703-4c56-4c2b-a1d0-1047a758ca93___Keller.St_CG 1786.JPG
24.9,96.2,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\SS_ (724).jpg
24.1,96.4,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\2c368f9a-5098-4a37-b127-477f1978ff78___Matt.S_CG 7499.JPG
24.9,96.2,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\4d114914-9a79-4556-8b94-ae1a2df053cc___Matt.S_CG 0717.JPG
24.6,99.4,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\SS_ (362).jpg
24.3,98.3,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\d4293713-6637-424f-96ef-c73c483751c7___Matt.S_CG 0723.JPG
23.7,96.2,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\SS_ (936).jpg
24.5,93.8,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\SS_ (494).jpg
24.3,93.5,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\SS_ (990).jpg
24.1,94.1,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\728282b2-23d3-4afc-8c95-94bd2fd296e1___JR_Sept.L.S 2583.JPG
24.9,90.4,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\SS_ (863).jpg
23.8,95.1,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\cb1f11d6-497a-4b36-a6c0-0ef5e7362e05___Matt.S_CG 6481.JPG
23.3,97.7,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\aug_3727.jpg
24.0,93.3,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\edf85df7-a005-4b99-8ac9-20ebcd094098___Matt.S_CG 6074.JPG
24.2,94.5,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\36dd8cd2-dd26-40a2-b25c-f4ce6d94f6be___Keller.St_CG 1845.JPG
23.4,98.2,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\3a1f89c1-9f3b-47ec-aafc-7f2ba2558d6d___Matt.S_CG 6856_flipTB.JPG
23.7,98.1,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\ed69ca97-f09d-4e70-b232-1697c629a2ab___JR_Sept.L.S 8370.JPG
24.0,96.0,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\d086f972-4637-49e5-99cb-57cc43ec0146___Matt.S_CG 7452.JPG
24.9,91.4,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\5861c715-d027-48e4-accd-b54ea2f52195___Matt.S_CG 6377.JPG
24.9,92.8,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\aug_3821.jpg
24.8,93.3,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\4e868db4-c951-461f-ab77-562aa6456746___JR_Sept.L.S 8553.JPG
24.7,90.4,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\SS_ (968).jpg
24.9,86.9,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\8d8730db-4a12-4324-8218-47a86ea6b44e___Matt.S_CG 7708.JPG
23.8,93.1,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\SS_ (706).jpg
24.2,89.7,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\d1f20bdd-d68d-470a-95af-5a3514a85e8d___Matt.S_CG 0923.JPG
24.1,97.3,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\1b_jpg.rf.c967c6d5e30e4555e412750e16814ee4.jpg
24.8,94.3,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\3af1fd7b-aca5-405e-b4ab-3615eaa6c0df___Matt.S_CG 6915.JPG
24.8,93.1,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\f15d2ee7-3710-4f31-bdc7-3215a27a7ae9___Matt.S_CG 1282.JPG
24.3,93.9,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\026c9801-8f0c-41b6-adfe-12704eafa73d___Keller.St_CG 1939.JPG
24.5,94.0,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\79fb9a6a-4cbd-4168-8ed7-d031fb38d9ba___Keller.St_CG 1896.JPG
23.9,95.4,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\6134794031202304-600x272-jpeg_jpg.rf.6e5ac105b9d934d5c1cb19859b0ed43d.jpg
24.4,96.4,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\aug_3675.jpg
24.9,90.2,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\3c70a1cb-bb92-4bf1-a742-0622d1616003___Keller.St_CG 1915.JPG
23.7,96.5,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\3551440d-d4bd-4da7-8bac-345fec2c55ee___Matt.S_CG 1451.JPG
23.5,93.6,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\aug_3679.jpg
23.3,96.0,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\Gls57_mirror.jpg
22.2,96.1,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\3c435f7e-e3cf-4a74-805b-b679ae96e25e___JR_Sept.L.S 2463_flipTB.JPG
23.9,89.8,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\a80c4ed9-e82e-462f-9d29-ee1a43bb0be0___JR_Sept.L.S 8415.JPG
24.3,88.9,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\2b526b63-b759-4187-ab73-ce49ebb07191___JR_Sept.L.S 2681_flipTB.JPG
24.8,92.5,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\3ddb7094-9ee7-473d-8a01-b48ce8eda506___Matt.S_CG 6719.JPG
24.2,95.0,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\c0d0864c-19ee-41ca-87a4-3b0d68bff440___Matt.S_CG 2808.JPG
24.6,90.6,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\87ba14ab-3b74-407b-977e-237258eb6947___Matt.S_CG 6787.JPG
24.3,93.2,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\0bcb24a9-bf45-4008-b9df-1c729f977b17___Matt.S_CG 7835_flipTB.JPG
24.2,87.2,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\3edb3c6a-ff33-4ace-a754-0d807ef8019a___Matt.S_CG 2578.JPG
22.6,93.8,Septoria Leaf Spot,D:\crops\dataset\tomato\Septoria_leaf_spot\fa477e80-af35-4ef8-b16b-78e0f884f737___Matt.S_CG 2715.JPG
